Points:0,Exx,Eyy,Ezz,Exy,Eyz,Exz,Stress-xx,Stress-yy,Stress-zz,Stress-xy,Stress-yz,Stress-xz
1710.9,-0.0022044,0.00203828,0.0006618,0.000000029,-3.7913E-07,0.00060999,0.98888,108.46,94.059,7.7259,0.00049072,-0.0066372
1710.9,-0.0022044,0.00203828,0.0006618,0.000000029,-3.7913E-07,0.00060999,0.98888,108.46,94.059,7.7259,0.00049072,-0.0066372
1711,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.1,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.1,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.2,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.2,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.3,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.4,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.4,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.5,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.5,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.6,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.7,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.7,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.8,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.8,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1711.9,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1712,-0.00221316,0.00203575,0.00066172,2.96109E-08,-3.8717E-07,0.00061089,1.0276,105.15,92.634,7.4855,0.0005092,-0.0069944
1712,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.1,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.1,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.2,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.3,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.3,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.4,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.4,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.5,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.6,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.6,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.7,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.7,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.8,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.9,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1712.9,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1713,-0.00224206,0.0020331,0.00066164,2.78306E-08,-3.6439E-07,0.00061466,1.0476,98.572,86.2,7.0109,0.00049626,-0.0068223
1713,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.1,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.2,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.2,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.3,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.3,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.4,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.5,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.5,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.6,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.6,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.7,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.8,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.8,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.9,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1713.9,-0.00227124,0.00203038,0.00066155,2.60587E-08,-3.4174E-07,0.00061847,1.0634,91.951,79.678,6.5338,0.00048358,-0.0066521
1714,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.1,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.1,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.2,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.2,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.3,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.4,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.4,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.5,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.5,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.6,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.7,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.7,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.8,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.8,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1714.9,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1715,-0.00230067,0.00202772,0.00066147,2.43086E-08,-3.1942E-07,0.00062231,1.0751,85.302,73.093,6.0549,0.00047119,-0.0064845
1715,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.1,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.1,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.2,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.3,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.3,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.4,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.4,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.5,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.6,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.6,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.7,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.7,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.8,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.9,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1715.9,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1716,-0.00233028,0.00202493,0.00066139,2.2596E-08,-2.9762E-07,0.000626179,1.0828,78.632,66.461,5.5749,0.00045907,-0.0063199
1716,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.1,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.2,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.2,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.3,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.3,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.4,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.5,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.5,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.6,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.6,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.7,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.8,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.8,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.9,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1716.9,-0.00235993,0.00202222,0.00066131,2.0933E-08,-2.7653E-07,0.000630055,1.0864,71.948,59.795,5.0941,0.00044722,-0.0061585
1717,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.1,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.1,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.2,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.2,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.3,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.4,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.4,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.5,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.5,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.6,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.7,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.7,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.8,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.8,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1717.9,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1718,-0.00238975,0.00201951,0.00066123,1.93327E-08,-2.563E-07,0.000633945,1.0861,65.255,53.107,4.613,0.00043565,-0.0060009
1718,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.1,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.1,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.2,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.3,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.3,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.4,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.4,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.5,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.6,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.6,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.7,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.7,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.8,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.9,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1718.9,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1719,-0.00241954,0.00201671,0.00066114,1.78023E-08,-2.37053E-07,0.000637833,1.0817,58.558,46.403,4.1318,0.00042437,-0.0058472
1719,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.1,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.2,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.2,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.3,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.3,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.4,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.5,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.5,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.6,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.6,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.7,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.8,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.8,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.9,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1719.9,-0.00244944,0.00201392,0.00066106,1.63439E-08,-2.18813E-07,0.000641724,1.0735,51.858,39.69,3.6508,0.0004134,-0.0056977
1720,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.1,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.1,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.2,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.2,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.3,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.4,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.4,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.5,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.5,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.6,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.7,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.7,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.8,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.8,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1720.9,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1721,-0.00247925,0.00201115,0.00066099,0.000000015,-2.01547E-07,0.00064562,1.0613,45.158,32.971,3.17,0.00040273,-0.0055527
1721,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.1,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.1,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.2,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.3,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.3,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.4,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.4,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.5,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.6,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.6,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
